연번,기관,공원종류,공원명,상세주소,공원면적(m),최초시설결정일,x좌표,y좌표
1,중구,근린공원,용두산공원,중구 광복동2가 1-2번지 일원,65620.1,총독부14호(1944.01.03),129.0322972,35.10050854
2,중구,근린공원,중앙공원,엄광산 일원(중구 대청동4가 1-1 일원 / 중구 서구 동구 부산진구 일원),3519615.6,건고535호(1986.12.02),128.807202,35.53447588
3,서구,근린공원,아미근린공원,서구 아미동2가 237-32번지 일원,16932.7,부고429호(2014.11.12),129.0101086,35.09982224
4,서구,근린공원,부민산공원,서구 서대신동1가 255-168 일원,215850,부고66호(2010.02.24),129.0144515,35.10625978
5,서구,근린공원,송도공원,서구 암남동 124-1번지 일원,102330.7,총독부14호(1944.01.03),129.0228004,35.07682165
6,서구,근린공원,암남공원,서구 암남동 산193번지 일원,535841,건고555호(1972.12.30),129.0161962,35.06088727
7,동구,근린공원,증산공원,동구 범일동 산81-28번지 일원,27126,건고535호(1986.12.02),129.0512891,35.13777163
8,동구,근린공원,부산진성공원,동구 범일동 590-5번지 일원,24084,총독부14호(1944.01.03),129.0612157,35.13616858
9,영도구,근린공원,동삼공원,영도구 동삼동 510-28번지,15995,부고452호(1991.01.05),129.0676133,35.07339836
10,영도구,근린공원,함지골공원,영도구 동삼동 산149-4번지 일원,144563,건고555호(1972.12.30),129.0541417,35.07571375
11,부산진구,근린공원,가야산책공원,부산진구 가야동 669-11번지 일원,14292,부고70호(1982.04.07),129.0273994,35.14779216
12,부산진구,근린공원,개금숲길공원,부산진구 개금동 56번지,28881,건고587호(1986.01.07),129.0266952,35.16130142
13,부산진구,근린공원,백양가족공원,부산진구 당감동 794-2번지,16375.3,부고349호(1995.01.07),129.0289063,35.17352281
14,부산진구,근린공원,화지공원,부산진구 양정동 산73-28번지 일원,391021,건고360호(1985.08.27),129.05991,35.17755104
15,부산진구,근린공원,시민공원,부산진구 연지동 60번지 일원,471581.4,부고217호(2004.08.19),129.0567721,35.16954645
16,부산진구,근린공원,양정공원,부산진구 전포동 109-1번지 일원,9146,총독부14호(1944.01.03),129.0681361,35.16795725
17,부산진구,근린공원,어린이대공원,부산진구 초읍동 43번지 일원,3597055,건고279호(1978.09.21),129.0416702,35.18589419
18,부산진구,근린공원,초연공원,부산진구 초읍동 산66-1번지 일원,35590,총독부14호(1944.01.03),129.0500478,35.17849232
19,부산진구,근린공원,돌산공원,부산진구 전포동 산65-3번지 일원,16631,총독부14호(1944.01.03),129.0706634,35.14907491
20,동래구,근린공원,연안수민공원,동래구 낙민동 83-12번지,1470.1,부고70호(1982.04.07),129.0934845,35.19544423
21,동래구,근린공원,낙민공원,동래구 낙민동 91-10번지 일원,5984.7,부고70호(1982.04.07),129.0964532,35.1955969
22,동래구,근린공원,동래사적공원,동래구 명륜동 137-4번지 일원,566147.5,건고555호(1972.12.30),129.0921917,35.21186444
23,동래구,근린공원,온천아파트,동래구 온천동 707 1777-1번지(럭키아파트 단지 내),12088,부고70호(1982.04.07),129.0764815,35.2095564
24,동래구,근린공원,온천공원,동래구 온천동 산201-1번지 일원,120576,부고114호(1995.05.16),129.0617178,35.20725623
25,남구,근린공원,평화공원,남구 대연동 706-5번지 일원,32015,부고236호(2004.09.02),129.1002825,35.12579285
26,남구,근린공원,대연공원,남구 대연동 1346-305번지 일원,6126,총독부14호(1944.01.03),129.0943823,35.13778031
27,남구,근린공원,우룡산공원,남구 대연동 산180 일원,28025,부고114호(1995.05.16),129.0822604,35.13074686
28,남구,근린공원,공원,남구 대연동 산191-2번지 일원,26839,부고75호(2025.02.26.),129.0859973,35.12554934
29,남구,근린공원,이기대공원,남구 용호동 산146번지 일원,1312701,건고535호(1986.12.02),129.1247867,35.10914085
30,남구,근린공원,용호공원,남구 용호동 176-21 외 2필지,10037,부고206호(1997.05.06),129.1147563,35.13233642
31,남구,근린공원,분포공원,남구 용호동 176-38 일원,13398,부고206호(1997.05.06),129.1081288,35.13141003
32,북구,근린공원,구포생태공원,북구 구포동 1250-18,7640,건고179호(1981.05.25),129.0116485,35.19436097
33,북구,근린공원,백양숲속공원,북구 구포동 1245,11852.6,건고179호(1981.05.25),129.0142414,35.19438572
34,북구,근린공원,금곡공원,북구 금곡동 100-1,11908.9,부고453호(1991.01.09),129.0164946,35.25944409
35,북구,근린공원,休공원,북구 덕천동 807,12741.1,부고403호(1988.12.23),129.0131333,35.20794355
36,북구,근린공원,덕천공원,북구 덕천동 산93번지 일원,155997,건고555호(1972.12.30),129.0073629,35.21692339
37,북구,근린공원,양달숲공원(화명3택지),북구 화명동 187,22525.4,부고2호(1992.02.25),129.0149062,35.24462021
38,북구,근린공원,명진공원(화명2택지),북구 화명동 2260번지,10000.6,부고253호(2001.10.12),129.0095336,35.23861735
39,북구,근린공원,현충공원(화명2택지),북구 화명동 2304,10002.1,부고253호(2001.10.12),129.0078024,35.22896245
40,북구,근린공원,수정공원(화명2택지),북구 화명동 2321번지,10015.5,부고253호(2001.10.12),129.0062975,35.22261329
41,북구,근린공원,공립수목원,북구 화명동 산11-5번지 일원,110653,부고234호(2005.08.24),129.0433562,35.25389045
42,북구,근린공원,화명공원,북구 화명동 918-2번지 일원,50919,부고114호(1995.05.16),129.0148229,35.22421802
43,북구,근린공원,화정공원,북구 화명동 2328번지,10051.1,부고292호(2005.10.19),129.0097387,35.22224473
44,해운대구,근린공원,명장공원,해운대구 반여동 산302번지 일원,779655,건고555호(1972.12.30),129.1128195,35.20778663
45,해운대구,근린공원,담안골공원(반송1지구근린),해운대구 반송동 882(반송택지개발지구),10099.3,부고451호(1991.01.09),129.1635409,35.22780196
46,해운대구,근린공원,초록공원,해운대구 반여3동 산110-2 일원,28006,부고480호(2009.12.23),129.1367085,35.20313535
47,해운대구,근린공원,반여공원,해운대구 반여동 1630,10429.9,부고52호(1999.03.06),129.1236684,35.19949103
48,해운대구,근린공원,아시아선수촌공원,해운대구 반여동 1634번지,12996.5,부고52호(1999.03.06),129.1235295,35.20273566
49,해운대구,근린공원,해운대수목원,해운대구 석대동 24번지 일원,633671,부고31호(2011.02.09),129.1350136,35.22991545
50,해운대구,근린공원,송정공원,해운대구 송정동 288-60번지 일원,49887,건고193호(1971.04.07),129.2053176,35.17953565
51,해운대구,근린공원,동래해운대공원,동래구 원동교~해운대구 운촌삼거리,133169,건고149호(1970.03.27),129.0796841,35.20494187
52,해운대구,근린공원,APEC나루공원,해운대구 우동 1494번지 일원,94807.7,부고199호(2000.08.10),129.125307,35.1709598
53,해운대구,근린공원,해운대공원,해운대구 중동 1411-14번지 일원,124740,건고609호(1968.10.07),129.1615342,35.15920516
54,해운대구,근린공원,동백공원,해운대구 우동 710-3번지 일원,146350,건고2705호(1966.09.01),129.1525399,35.15259508
55,해운대구,근린공원,장지공원,해운대구 우동 산84-1번지 일원,29083,건고555호(1972.12.30),129.1595153,35.17003552
56,해운대구,근린공원,반여제3공원,해운대구 재송동 산8-1번지,30410,부고2088호(1979.10.22),129.1220381,35.19316203
57,해운대구,근린공원,부흥공원,해운대구 좌동 1325번지,10736.7,부고251호(1992.08.06),129.181871,35.16888974
58,해운대구,근린공원,장산공원,해운대구 좌동 1371-1번지 일원,49245.6,부고251호(1992.08.06),129.166039,35.17633814
59,해운대구,근린공원,대천공원,해운대구 좌동 1381번지 일원,78153.8,부고251호(1992.08.06),129.1672366,35.18067823
60,해운대구,근린공원,오산공원,해운대구 중동 1762번지,19487.8,부고251호(1992.08.06),129.1730755,35.16633713
61,해운대구,근린공원,달맞이공원,해운대구 중동 990-5 일원,33427.3,해고484호(2002.06.24),129.1743704,35.15786026
62,해운대구,근린공원,반송공원,해운대구 반송동 844-2번지,89840,부고191호(2017.06.21),129.1616344,35.22145356
63,해운대구,근린공원,근린공원(1241),해운대구 반여동 543-1 일원,27010,부고450호(2022.11.30.),129.1247913,35.21226193
64,해운대구,근린공원,근린공원(1242),해운대구 반여동 22 일원,41750,부고450호(2022.11.30.),129.1279577,35.21456193
65,해운대구,근린공원,근린공원(1243),해운대구 반여동 20 일원,52078,부고450호(2022.11.30.),129.136209,35.21589197
66,해운대구,근린공원,근린공원(1244),해운대구 반여동 4 일원,56269,부고450호(2022.11.30.),129.1420759,35.2152282
67,해운대구,근린공원,근린공원(1245),해운대구 석대동 515-6 일원,17282,부고450호(2022.11.30.),129.1210958,35.21765751
68,해운대구,근린공원,근린공원(1246),해운대구 반송동 744-382 일원,17615,부고450호(2022.11.30.),129.1467626,35.22185816
69,사하구,근린공원,구평 근린공원,사하구 구평동 500,12291.8,부고289호(1996.12.10),128.9842137,35.08386495
70,사하구,근린공원,근린공원,사하구 다대동 370-23번지 일원,10000,부고436호(2023.12.6.),128.9750674,35.05045912
71,사하구,근린공원,아미산전망대공원,사하구 다대동 1548-1,10254.6,사하64호(2009.11.11),128.9607226,35.05267247
72,사하구,근린공원,아미산자생식물원,사하구 다대동 929번지 외 1,27969.3,부고23호(1983.01.26),128.9705076,35.06088787
73,사하구,근린공원,근린공원,사하구 다대동 1548-10 (다대5택개내),21365.7,부고371호(1991.12.28),128.9622563,35.05017482
74,사하구,근린공원,통일아시아드공원,사하구 다대동 1585번지 일원,9915.3,부고317호(2003.11.20),128.9800018,35.05940456
75,사하구,근린공원,낙동강하구공원,사하구 하단동 1207번지 강서구 대저동 1200-24번지 일원,5583747,부고292호(2024.09.25.),128.9383733,35.09938326
76,금정구,근린공원,장전공원,금정구 장전동 산30번지 일원,131799,건고1544호(1965.04.21),129.0683505,35.23477449
77,금정구,근린공원,금강공원,금정구 장전동 산46-2 동래구 온천동 산38-1 일원,2220372,건고1844호(1965.04.21),129.0726867,35.22831658
78,강서구,근린공원,가덕공원,강서구 동선동 산74-2번지 일원,4879216,부고408호(1994.01.07),128.8452027,35.04365359
79,강서구,근린공원,대항공원,강서구 대항동 162-1 일원,2648568,부고408호(1994.01.07),128.8320156,34.99382203
80,강서구,근린공원,근린공원1(에코델타시티),강서구 강동동 4949번지 일원,139274,국해부888호(2012.12.14),128.9130165,35.14531694
81,강서구,근린공원,근린공원2(에코델타시티),강서구 강동동 4732번지 일원,79308,국해부888호(2012.12.14),128.91308,35.14911238
82,강서구,근린공원,근린공원3(에코델타시티),강서구 대저2동 5965-11번지 일원,43086,환경부146호(2019.08.01.),128.9260284,35.13222175
83,강서구,근린공원,근린공원4(에코델타시티),강서구 강동동 4958-5번지 일원,46409,국해부888호(2012.12.14),128.9229295,35.14501947
84,강서구,근린공원,근린공원5(에코델타시티),강서구 명지동 3084-7번지 일원,40134,국해부888호(2012.12.14),128.9083212,35.1250941
85,강서구,근린공원,공원(1)(첨단복합지구),강서구 대저1동 4020 일원,90325,부고104호(2025.03.26.),128.954464,35.20085697
86,강서구,근린공원,공원(2)(첨단복합지구),강서구 대저1동 3421 일원,15507,부고104호(2025.03.26.),128.9575468,35.20682067
87,강서구,근린공원,공원(3)(첨단복합지구),강서구 대저1동 3397 일원,14833,부고104호(2025.03.26.),128.959675,35.2062526
88,강서구,근린공원,공원(4)(첨단복합지구),강서구 대저1동 3599 일원,11420,부고104호(2025.03.26.),128.9447772,35.2072695
89,강서구,근린공원,태야공원(국제산업물류도시),강서구 미음동 1659번지,122823.4,부고77호(2010.03.03),128.8729758,35.1459484
90,강서구,근린공원,웃들공원(국제산업물류도시),강서구 녹산동 1338-12번지,12073,부고77호(2010.03.03),128.8823946,35.11506569
91,강서구,근린공원,눌차공원,강서구 눌차동 산13 일원,203457,부고408호(1994.01.07),128.8533476,35.06487443
92,강서구,근린공원,금호공원(서부산유통지구),강서구 대저2동 3146-2,14220.5,재경고51호(2006.11.21),128.9536671,35.16580658
93,강서구,근린공원,명지공원,강서구 명지동 3247번지,170404.8,건고219호(1992.05.08),128.9068618,35.08756482
94,강서구,근린공원,바다공원(명지오션시티),강서구 명지동 3229-21번지,10001.2,건고219호(1992.05.08),128.8999387,35.08717857
95,강서구,근린공원,울림공원(명지지구),강서구 명지동 3661번지 일원,102150.6,부진경고33호(2013.07.24),128.9270812,35.09961313
96,강서구,근린공원,소리공원(명지지구),강서구 명지동 3398,9167.4,부진경고33호(2013.07.24),128.9121429,35.09758479
97,강서구,근린공원,물결공원(명지지구),강서구 명지동 3403,17477.5,지경고230호(2008.12.31),128.912591,35.09397871
98,강서구,근린공원,너울공원(명지지구),강서구 명지동 3663번지 일원,75526.4,부진경고33호(2013.07.24),128.9257704,35.09563321
99,강서구,근린공원,근린공원1(명지지구),강서구 명지동 3633 일원,810800.8,지경고230호(2008.12.31),128.904492,35.10351067
100,강서구,근린공원,근린공원6(명지지구),강서구 명지동 372 일원,18287,부진경고54호(2021.12.22.),128.9099954,35.11653152
101,강서구,근린공원,근린공원7(명지지구),강서구 명지동 733 일원,10846,부진경고43호(2019.7.31.),128.9113356,35.11034835
102,강서구,근린공원,근린공원8(명지지구),강서구 명지동 736-3 일원,89088,부진경고54호(2021.12.22.),128.9110086,35.10835548
103,강서구,근린공원,근린공원9(명지지구),강서구 명지동 676-1 일원,30205,부진경고43호(2019.7.31.),128.9072808,35.10804863
104,강서구,근린공원,근린공원10(명지지구),강서구 명지동 910-6 일원,223357,부진경고54호(2021.12.22.),128.9076041,35.10361867
105,강서구,근린공원,장전공원,강서구 미음동 1531번지,38936.1,재경고10호(2008.02.28),128.8615879,35.16168251
106,강서구,근린공원,탑동공원,강서구 미음동 1536-1번지,10293.3,재경고10호(2008.02.28),128.8585614,35.16194278
107,강서구,근린공원,와룡공원,강서구 미음동 1559번지,139553.1,재경고10호(2008.02.28),128.8533784,35.15652205
108,강서구,근린공원,압곡공원,강서구 구랑동 1219번지,33756,재경고10호(2008.02.28),128.84351,35.1282237
109,강서구,근린공원,송정공원,강서구 송정동 1476 1455번지,45670.3,부국토35호(1996.04.08),128.8224369,35.09795683
110,강서구,근린공원,희망공원,강서구 송정동 1625번지,29821.2,건고119호(1992.03.26),128.8534021,35.09216991
111,강서구,근린공원,보람공원,강서구 송정동 1718번지,27738.6,건고119호(1992.03.26),128.8443717,35.08832865
112,강서구,근린공원,신호공원,강서구 신호동 315-1 315-7번지,65464.8,부고95호(1995.04.01),128.870236,35.08256028
113,강서구,근린공원,송산공원,강서구 죽동동 54 일원,11250,부고354호(2007.09.12),128.8912817,35.20311248
114,강서구,근린공원,오봉산1공원(오봉산지구),강서구 죽동동 268 일원,38087,부고354호(2007.09.12),128.8930448,35.19658277
115,강서구,근린공원,오봉산2공원(오봉산지구),강서구 죽림동 1044-2 일원,18570,부고354호(2007.09.12),128.9025601,35.19148817
116,강서구,근린공원,죽도왜성공원(오봉산지구),강서구 죽림동 787 일원,115162,부고354호(2007.09.12),128.9003043,35.19518459
117,강서구,근린공원,신명공원(부산과학산단),강서구 지사동 1257번지,22157,부고293호(2002.11.07),128.8261825,35.14752053
118,강서구,근린공원,지사공원(부산과학산단),강서구 지사동 1180번지,11231.5,부고234호(2001.09.20),128.8311445,35.15155574
119,강서구,근린공원,숲길공원(부산과학산단),강서구 지사동 1279번지,10408.2,부고107호(2005.04.06),128.8243998,35.14715486
120,강서구,근린공원,화암공원(화전산단),강서구 화전동 554-3번지,21907.9,재고26호(2005.12.30),128.8774315,35.10989895
121,강서구,근린공원,화전공원(화전산단),강서구 화전동 582-1번지,16113.3,재고26호(2005.12.30),128.8794606,35.10570297
122,강서구,근린공원,화연공원(화전산단),강서구 화전동 597-2번지,15936.1,재고26호(2005.12.30),128.8794655,35.10213903
123,강서구,근린공원,둔치도 공원,강서구 봉림동 763-1650 일원,49800,부고156호(2006.04.26),128.891028,35.14710947
124,강서구,근린공원,동리공원,강서구 성북동 산189 일원,29250,부진경고9호(2015.03.04.),128.8059047,35.05905026
125,연제구,근린공원,토곡공원,연제구 연산동 2223번지 일원,29965,건고425호(1984.11.01),129.1092478,35.17957586
126,수영구,근린공원,광안공원,수영구 민락동 744-2번지 일원,65280,건고194호(1971.04.07),129.1203551,35.15453802
127,수영구,근린공원,호암공원,수영구 광안동 743-5,5048.4,부고109호(2003.04.17),129.1115524,35.15823005
128,수영구,근린공원,망미공원,수영구 망미동 640-13번지 일원,7789,부고347호(2003.12.18),129.1046623,35.17374695
129,수영구,근린공원,수영공원,수영구 수영동 229-1번지 일원,23284,건고63호(1968.01.29),129.1143522,35.17087898
130,사상구,근린공원,사상공원,사상구 감전동 산1-8번지 일원,623118,건고555호(1972.12.30),128.9982613,35.15950946
131,사상구,근린공원,모라공원,사상구 모라동 1365-1번지(모라택지지구내),13352.3,건고553호(1985.01.09),128.9901776,35.18306152
132,기장군,근린공원,교리공원,기장군 기장읍 교리 산34-8번지 일원,21807,경고111호(1986.05.28),129.2143043,35.25527253
133,기장군,근린공원,굿거리언덕공원,기장군 기장읍 내리 800번지,12124.3,건교부260호(2004.10.06),129.2076,35.19873396
134,기장군,근린공원,솔바람언덕공원,기장군 기장읍 내리 802번지,13989.1,건교부260호(2004.10.06),129.2042514,35.20789256
135,기장군,근린공원,근린공원,기장군 기장읍 대변리 245-25 일원,11729,부고21호(2013.01.16),129.2343114,35.22051828
136,기장군,근린공원,동부공원,기장군 기장읍 동부리 428번지 일원,20287,경남고33호(1982.02.15),129.2168753,35.24944764
137,기장군,근린공원,용소웰빙공원,기장군 기장읍 서부리 223-5번지 일원,78950,부고41호(2020.02.19.),129.2045271,35.24589591
138,기장군,근린공원,기장동백공원,기장군 일광읍 동백리 186 일원,15563.7,부고295호(2006.08.30),129.2539941,35.28924187
139,기장군,근린공원,후동앞들공원,기장군 일광읍 삼성리 860번지 일원,16667,부고213호(2014.05.28),129.2233702,35.25912872
140,기장군,근린공원,횡계공원,기장군 일광읍 횡계리 302번지,11855.3,부고213호(2014.05.28),129.2216733,35.27033338
141,기장군,근린공원,후동숲공원,기장군 일광읍 삼성리 849번지,26673.5,부고213호(2014.05.28),129.2254653,35.26233411
142,기장군,근린공원,삼성숲공원,기장군 일광읍 삼성리 790번지 일원,28535.4,부고213호(2014.05.28),129.2223628,35.26339896
143,기장군,근린공원,떡곡숲공원,기장군 일광읍 삼성리 751번지 일원,29511.2,부고213호(2014.05.28),129.218808,35.26315076
144,기장군,근린공원,일광공원,일광해수욕장(기장군 일광읍 삼성리 40-8 일원),26235,부고197호(1997.08.06),129.2223249,35.28242428
145,기장군,근린공원,달음산공원,기장군 일광읍 용천리 산252번지 일원,2021375,부고197호(1997.08.06),129.1857365,35.3015057
146,기장군,근린공원,칠암공원,기장군 일광읍 칠암리 산2-1번지 일원,26608.4,부고295호(2006.08.30),129.2531693,35.30086987
147,기장군,근린공원,길천공원,기장군 장안읍 길천리 산110번지 일원,9454,부고295호(2006.08.30),129.2848799,35.32768339
148,기장군,근린공원,길천리 근린공원,기장군 장안읍 길천리 414번지 일원,41600,부고450호(2007.11.21),129.2811838,35.33529662
149,기장군,근린공원,울례공원,기장군 장안읍 명례리 893번지,17404.2,부고482호(2009.12.23),129.250246,35.37512981
150,기장군,근린공원,구기공원,기장군 장안읍 반룡리 870번지,152125.4,부고324호(2005.11.16),129.2607329,35.33428655
151,기장군,근린공원,월내공원,기장군 장안읍 월내리 662-3번지 일원,26261.1,부고324호(2005.11.16),129.2599125,35.32458313
152,기장군,근린공원,근린공원(1005),기장군 장안읍 반룡리 943번지,16766.4,부고251호(2012.06.27),129.2524887,35.32925141
153,기장군,근린공원,오리중앙공원,기장군 장안읍 오리 1119-4,10045.3,부고287호(2013.07.31),129.2717648,35.35940436
154,기장군,근린공원,명례공원,기장군 장안읍 장안리 697,46118.3,부고482호(2009.12.30),129.253086,35.36616476
155,기장군,근린공원,불광산공원,기장군 장안읍 장안리 산53-1번지 일원,4931044,부고197호(1997.08.06),129.232519,35.37711675
156,기장군,근린공원,한밭공원,기장군 정관읍 달산리 1036번지,11188.4,부고145호(2003.06.05),129.1859811,35.31740348
157,기장군,근린공원,달산공원,기장군 정관읍 달산리 1096번지,29597.6,부고160호(2004.06.24),129.1931173,35.31733158
158,기장군,근린공원,솔빛공원(근린1호),기장군 정관읍 모전리 674번지,29482.1,부고338호(2003.01.09),129.1627665,35.34237347
159,기장군,근린공원,물빛공원(근린2호),기장군 정관읍 모전리 677번지,19832.9,부고338호(2003.01.09),129.1668237,35.34111083
160,기장군,근린공원,솔마루공원(근린3호),기장군 정관읍 모전리 726번지,10805,부고17호(2002.01.31),129.1648936,35.33630021
161,기장군,근린공원,죽향공원(근린4호),기장군 정관읍 모전리 756번지,10014.2,부고17호(2002.01.31),129.1696353,35.33326343
162,기장군,근린공원,나무누리공원(근린5호),기장군 정관읍 용수리 1355 1356번지,12806.5,부고338호(2003.01.09),129.1655617,35.32738454
163,기장군,근린공원,구목정공원(근린6호),기장군 정관읍 용수리 1334 1354번지,26798.3,부고17호(2002.01.31),129.1728184,35.32454777
164,기장군,근린공원,물너울공원(근린7호),기장군 정관읍 용수리 1405번지,11476.5,부고17호(2002.01.31),129.1730628,35.32032963
165,기장군,근린공원,윗골공원(근린8호),기장군 정관읍 매학리 709번지,22770.2,부고17호(2002.01.31),129.1781044,35.32339467
166,기장군,근린공원,중앙공원(근린9호),기장군 정관읍 매학리 742번지,21629.1,부고17호(2002.01.31),129.180735,35.3228385
167,기장군,근린공원,소두방공원(근린10호),기장군 정관읍 방곡리 442번지 일원,307577.1,부고17호(2002.01.31),129.1847436,35.3267275
168,기장군,근린공원,강변공원(근린11호),기장군 정관읍 달산리 1245번지,16735.5,부고17호(2002.01.31),129.1952368,35.32019148
169,기장군,근린공원,거님길 근린공원,기장군 철마면 고촌리 683번지 일원,46184.8,건설부291호(2003.11.28),129.1692589,35.23805729
170,기장군,근린공원,철마근린공원,기장군 철마면 구칠리 산3-1번지 일원,241198,부고196호(2025.05.28.),129.1806826,35.26261752
171,기장군,근린공원,산들바람공원,기장군 장안읍 좌천리 580번지 일원,22585.7,부고454호(2016.01.13.),129.2386746,35.31853148
172,기장군,근린공원,근린공원(1156),기장군 장안읍 임랑리 306 일원,10000,부고144호(2018.05.02),129.2501155,35.31768812
173,기장군,근린공원,근린공원,기장읍 청강리 866 879번지,27262.1,국토부999호(2016.12.30),129.220093,35.23311856
174,중구,어린이공원,영주 어린이공원,중구 영주동 274-11,198,건공26호(1968.02.27),129.030771,35.11151343
175,서구,어린이공원,엄광산 어린이공원,서구 서대신동3가 산60-4번지,14835,서구22호(2016.04.13),129.006155,35.1358227
176,서구,어린이공원,아미어린이공원,서구 아미동2가 243-7번지 일원,3050,부고429호(2014.11.12),129.0104895,35.10200936
177,서구,어린이공원,빛여울공원,서구 암남동 782번지,3032.7,부고357호(2019.12.11.),129.0149479,35.07816582
178,서구,어린이공원,어린이공원,서구 남부민동 611-170,403,부고261호(2016.08.03),129.0232506,35.08325685
179,서구,어린이공원,어린이공원,서구 부민동3가 8-227번지 일원,2818,부고268호(2022.07.06.),129.0160906,35.10322513
180,동구,어린이공원,좌천범일 어린이공원,동구 좌천동 1167,1609.1,부고124호(1992.05.08),129.0552306,35.13262998
181,동구,어린이공원,좌천더숲 어린이공원,동구 좌천동 745-4번지,999,건공52호(1972.06.30),129.0522224,35.13608597
182,동구,어린이공원,새싹어린이공원,동구 수정동 1189-15,2382.9,부고19호(2021.01.20.),129.0361076,35.12644413
183,영도구,어린이공원,팔각어린이공원,영도구 동삼동 1123-1번지(동삼3지구 4공원),1511,부고221호(1991.07.01),129.068946,35.08734354
184,영도구,어린이공원,광명어린이공원,영도구 동삼동 1123-13번지(동삼3지구 3공원),3165.2,부고228호(1990.06.23),129.0693587,35.08425634
185,영도구,어린이공원,일산봉어린이공원,영도구 동삼동 1123-3번지(동삼3지구 2공원),1878.4,부고228호(1990.06.23),129.0696907,35.0860652
186,영도구,어린이공원,상리어린이공원,영도구 동삼동 1123-4번지(동삼3지구 1공원),3851.5,부고228호(1990.06.23),129.0655629,35.08360281
187,영도구,어린이공원,절영어린이공원,영도구 동삼동 1124-3번지(동삼1지구),5945.7,부고419호(1990.12.13),129.0611776,35.07190705
188,영도구,어린이공원,어울림공원,영도구 동삼동 1200번지,1523.3,부고199호(2007.05.23),129.0739535,35.0755514
189,영도구,어린이공원,푸른어린이공원,영도구 동삼동 510-29번지(동삼2택개내),1514.2,부고452호(1991.01.05),129.0675837,35.07400957
190,영도구,어린이공원,중리어린이공원,영도구 동삼동 510-36번지(동삼2택개내),1502.1,부고452호(1991.01.05),129.0713712,35.0747775
191,영도구,어린이공원,와치어린이공원,영도구 동삼동 510-4번지(동삼2택개내),1516.4,부고452호(1991.01.05),129.0677321,35.07579315
192,영도구,어린이공원,어린이공원,영도구 신선동 3가 89-13번지 일원,1549,부고241호(2021.06.23.),129.0449264,35.08274016
193,부산진구,어린이공원,어린이공원,부산진구 가야1동 337-5번지 일원,3552,부고35호(2021.02.03.),129.0358145,35.15205219
194,부산진구,어린이공원,가야동공원4,부산진구 가야동 657-30번지 일원,1500,부고65호(2024.3.13.),129.0250201,35.14940958
195,부산진구,어린이공원,어린이공원,부산진구 범천동 1287-5번지 일원,4308,부고16호(2021.01.20.),129.0537948,35.14536099
196,부산진구,어린이공원,까치어린이공원,부산진구 개금동 1-10번지,3796.5,부고403호(1990.11.23),129.0258824,35.16352417
197,부산진구,어린이공원,화목어린이공원,부산진구 개금동 1-2번지,3920.3,부고403호(1990.11.23),129.0227778,35.16245424
198,부산진구,어린이공원,개나리어린이공원,부산진구 개금3동 53-4번지,1904.2,건고587호(1986.01.07),129.029048,35.16074737
199,부산진구,어린이공원,솔바람어린이공원,부산진구 당감1동 516-5번지,3351.8,건고587호(1986.01.07),129.031558,35.16125031
200,부산진구,어린이공원,백두어린이공원,부산진구 당감4동 794-1번지,1655.4,부고349호(1995.01.07),129.0256672,35.1723387
201,부산진구,어린이공원,색동어린이공원,부산진구 당감4동 796-1번지,1681.5,부고349호(1995.01.07),129.0301325,35.17288781
202,부산진구,어린이공원,미리내어린이공원,부산진구 당감4동 796-3번지,2969.2,부고349호(1995.01.07),129.0290861,35.17179949
203,부산진구,어린이공원,당감공원1,부산진구 당감동 447-3번지 일원,2119,부고381호(2024.11.6.),129.0368784,35.16299602
204,부산진구,어린이공원,은하수어린이공원,부산진구 부암3동 721번지,1630.9,부고349호(1995.01.07),129.0317193,35.17466099
205,부산진구,어린이공원,동양어린이공원,부산진구 부암3동 726번지,1554.3,부고349호(1995.01.07),129.0299315,35.17620868
206,부산진구,어린이공원,백양어린이공원,부산진구 초읍동 181-1번지,640.3,건고318호(1963.05.03),129.0520699,35.18120946
207,부산진구,어린이공원,연지어린이공원,부산진구 연지동 48번지,1597.4,건고318호(1963.05.03),129.0557193,35.17304639
208,부산진구,어린이공원,꿈동산어린이공원,부산진구 양정2동 91-2번지,1775.2,내무부562호(1961.02.15),129.0774807,35.17435472
209,부산진구,어린이공원,버들어린이공원,부산진구 양정동 32-138번지 일원,1874.2,부고338호(2020.09.09.),129.0777156,35.17109442
210,부산진구,어린이공원,전포2-1재개발공원,부산진구 전포동 923번지,3017.6,부고307호(2020.08.19.),129.0709679,35.1541616
211,동래구,어린이공원,연안꽃동산공원,동래구 낙민동 80번지,728.2,건공10호(1973.01.31),129.0917694,35.19388812
212,동래구,어린이공원,어린이공원,동래구 낙민동 20-49번지 일원,4236,부고369호(2023.10.18.),129.0928303,35.19728223
213,동래구,어린이공원,명장한마음공원,동래구 명장1동 136-13번지,1616.9,건고18호(1972.02.26),129.1047064,35.20371181
214,동래구,어린이공원,화현공원,동래구 명장1동 611-2번지,1960,건고56호(1982.01.30),129.1069078,35.20082553
215,동래구,어린이공원,세실공원,동래구 명장2동 506-18번지 일원,4705,부고202호(1982.09.01),129.1005833,35.20917415
216,동래구,어린이공원,명서공원,동래구 명장동 506-3번지 일원,2987,부고202호(1982.09.01),129.100235,35.21226033
217,동래구,어린이공원,어린이공원,동래구 명장동 150-10 일원,1549.8,부고355호(2022.09.07.),129.1085553,35.20179318
