id,name,type,latitude,longitude
169450101,(구)성분도병원,일반,35.1225983333,129.0403283333
169040301,경남여중,일반,35.1241133333,129.042385
169040201,인창병원,일반,35.1226833333,129.0429316667
169050101,인창병원,일반,35.122466618146,129.042925295539
169340201,4부두,일반,35.119299661743,129.047539495334
169320101,4부두,일반,35.119755731619,129.047291828034
169610202,고관입구,일반,35.1263483333,129.0453733333
169490101,동구청,일반,35.1268433333,129.045055
169620301,동구청,일반,35.126812281603,129.044828300516
169440201,수정시장,일반,35.12862,129.04634
169620101,수정시장,일반,35.1291033333,129.0468266667
169190101,수정초등학교,일반,35.1307366667,129.046895
169350101,부두119안전센터,일반,35.125673579411,129.05139833312
169360301,부두119안전센터,일반,35.125777,129.050723
169670401,남해지방해양경찰청,일반,35.127555,129.05485
170030202,남해지방해양경찰청,일반,35.1275183333,129.0545616667
170030201,범일5동주민센터,일반,35.1304233333,129.05423
170030101,범일5동주민센터,일반,35.1309133333,129.0546233333
170000201,대양산업,일반,35.1313266667,129.0573333333
170030102,대양산업,일반,35.131355,129.058905
169940101,보급창,일반,35.132115,129.059665
169920201,자성대,일반,35.1345866667,129.06077
169920101,자성대,일반,35.1359116667,129.0628766667
169950302,좌천동가구거리(좌천역),일반,35.13527,129.0552366667
169390101,좌천동가구거리(좌천역),일반,35.135147690426,129.055523207465
169820301,자성대,일반,35.13729,129.0623366667
169770201,시민회관.동부산우체국,일반,35.1382933333,129.0625433333
169770301,시민회관.동부산우체국,일반,35.138890600884,129.06247320252
169990101,범일동국민은행,일반,35.138925949637,129.06087836314
164200201,자유.평화시장,일반,35.140635497141,129.060251532728
169780301,자유.평화시장,일반,35.140914790142,129.060543288351
208120101,덕림아파트,일반,35.126315531405,129.038486112595
169110101,인창병원,일반,35.1220683333,129.0423566667
169450504,초량어린이집,일반,35.119681130118,129.031843628851
169310201,초량어린이집,일반,35.1195583333,129.03185
169450501,(구)해룡약국,일반,35.1198483333,129.0356266667
169180302,부산서중학교,일반,35.12586,129.0348
169530101,수정4동(종점),일반,35.1274166667,129.0387633333
169860101,범5호교,일반,35.14061,129.0630216667
169210202,범일초등학교입구,일반,35.139865,129.051478
169210201,나웅하이빌,일반,35.1388205,129.053638
169220201,나웅하이빌,일반,35.1390224,129.053596
169220101,문화아파트,일반,35.1364916,129.053811
169240103,문화아파트,일반,35.1364147,129.053998
169220102,금성고등학교,일반,35.1344761,129.05213
169240102,금성고등학교,일반,35.1345623,129.052361
169220103,좌이경로당,일반,35.1329991,129.049849
169240101,좌이경로당,일반,35.132828,129.049795
169240201,하승빌라,일반,35.1341937,129.048035
169230101,하승빌라,일반,35.1342808,129.047909
169170201,아르미나아파트,일반,35.125520955754,129.035788858531
169470101,수정1동공영주차장,일반,35.124840236452,129.039024117153
169070201,이편한세상부산항.(구)성분도병원,일반,35.122443302682,129.040083141888
169950101,한성기린아파트,일반,35.139135669862,129.056577009501
169170202,부산서중학교,일반,35.12547035,129.0378607
169220202,범일초등학교입구,일반,35.14003167,129.0514351
169470102,한림유치원,일반,35.12393281,129.0399311
216730101,부산항국제여객터미널,일반,35.117760841194,129.04830513064
216740101,부산항국제여객터미널입구,일반,35.117625459588,129.047517553436
170000202,범일5동주민센터,일반,35.13124593,129.0551198
169200302,수정산가족체육공원입구,일반,35.13175671,129.0404965
169070301,걸스카우트회관,일반,35.122912590858,129.039373676377
169070302,부산고교,일반,35.120615878985,129.038762522666
504670000,눌원빌딩,일반,35.136843313839,129.065251618358
505080000,수정성당입구,일반,35.132651494759,129.046217569745
169420101,안창마을입구,일반,35.1444,129.04819
509900000,범일역,일반,35.137490042263,129.059289136036
509890000,범일역,일반,35.138734451885,129.059506984816
509980000,부산진시장,일반,35.135367215802,129.059323419355
509970000,부산진시장,일반,35.136710618432,129.059549240551
510060000,자성대교차로,일반,35.134183623,129.058841097869
510070000,좌천역.좌천삼거리,일반,35.133083023835,129.053866056213
509920000,봉생병원,일반,35.130591936352,129.050504421228
509910000,봉생병원,일반,35.13071456899,129.050979181137
509990000,부산진역,일반,35.128917091969,129.048828014322
510000000,부산진역,일반,35.128529939265,129.048807344588
509780000,YMCA,일반,35.125204572506,129.045076946999
509790000,YMCA,일반,35.125375753103,129.045613209765
509810000,경남여중입구,일반,35.122959807828,129.043792356449
509800000,경남여중입구,일반,35.122476960416,129.043835132117
510140000,초량역.초량교차로,일반,35.12019928914,129.042363344121
510150000,초량역.초량교차로,일반,35.119592363789,129.042282382246
509960000,부산역,일반,35.116079994008,129.040012168729
509950000,부산역,일반,35.115562499319,129.039971845779
170170301,미광마린타워,일반,35.0936083333,129.043095
170160101,영도봉래시장,일반,35.0933283333,129.0432416667
170350401,해동병원,일반,35.091975,129.0441416667
170300101,해동병원,일반,35.091213963098,129.044298988292
170300301,영선119안전센터,일반,35.0901633333,129.04319
170290102,영선119안전센터,일반,35.08958066131,129.043375648891
170300402,영도우체국,일반,35.091480660309,129.04201419057
170300401,영도우체국,일반,35.0915466667,129.0415266667
170180201,영도우체국,일반,35.091685,129.0410983333
170180401,대교동,일반,35.0926216667,129.0386566667
170400301,영도경찰서,일반,35.09299,129.0377683333
171630101,영도경찰서,일반,35.093105,129.0372566667
171630102,영도경찰서,일반,35.092899,129.037628
211060201,깡깡이예술마을,일반,35.09129,129.0374416667
170270101,깡깡이예술마을,일반,35.0910983333,129.037445
211500301,남항동,일반,35.0901166667,129.03854
211500101,대교사거리,일반,35.091462519426,129.039461913257
170390301,남항동,일반,35.08939,129.0383
170240201,남항동,일반,35.0891616667,129.03851
171050101,태종대초등학교,일반,35.0648966667,129.081115
211240301,남항시장,일반,35.088785,129.04245
170290101,남항시장,일반,35.088308861009,129.042715289341
208940102,차고지,일반,35.0634140899,129.0812560169
170240101,영선아랫교차로,일반,35.0862316667,129.04011
170230401,영선아랫교차로,일반,35.0862316667,129.0402516667
170220502,영선위교차로,일반,35.085475,129.0424416667
170220401,영선위교차로,일반,35.084775322838,129.042137034013
170220501,영선위교차로,일반,35.085321136063,129.042870469825
170100101,부산보건고,일반,35.08302,129.04135
210930201,부산보건고,일반,35.08211,129.0413366667
170380201,흰여울문화마을,일반,35.079581537656,129.044193783218
211520301,흰여울문화마을,일반,35.079661160673,129.044602886034
170380101,흰여울문화마을,일반,35.080144673278,129.044396840343
211210201,흰여울문화마을,일반,35.080166257603,129.04404603645
211170101,신선중학교,일반,35.0815266667,129.0448016667
211200301,신선중학교,일반,35.082343415547,129.044875784698
170430101,신선동주민센터,일반,35.083369399733,129.045384710598
170440201,신선동주민센터,일반,35.083870893884,129.045304043763
170440101,남도여중,일반,35.08609,129.046145
211160301,남도여중,일반,35.0865783333,129.0463633333
211830102,삼거리이용원,일반,35.0915666667,129.0489533333
170340301,외나무약국,일반,35.08824,129.046955
170330101,외나무약국,일반,35.0887666667,129.0472433333
211830101,영도배수지,일반,35.09044,129.04797
170250301,영도배수지,일반,35.090825,129.04819
170120201,센트럴에일린의뜰,일반,35.0922366667,129.04952
170120101,센트럴에일린의뜰,일반,35.092735,129.0500916667
170180301,대교사거리,일반,35.091687649844,129.039220651682
170940303,봉래2동마을건강센터,일반,35.0937516667,129.052765
170110102,봉래2동마을건강센터,일반,35.09382,129.05293
170110103,영월사,일반,35.0940116667,129.0544516667
170940302,영월사,일반,35.0940066667,129.05462
170940301,청학고개,일반,35.09405,129.05663
170350201,교통순찰대.센트럴에일린의뜰,일반,35.093660733793,129.046431690186
170140301,교통순찰대.센트럴에일린의뜰,일반,35.093754765299,129.045975766319
170310201,한성맨션,일반,35.094993744404,129.050764642987
170320101,한성맨션,일반,35.0945483333,129.0500233333
211390302,HJ중공업,일반,35.0960383333,129.0536566667
170310101,봉학초등학교,일반,35.095644168852,129.05356114847
211390301,SK부산저유소,일반,35.097970478571,129.055611276354
170310102,신도브래뉴아파트,일반,35.09727769975,129.055467565933
210810101,청학시장,일반,35.09721,129.0598766667
170980302,청학동부산은행,일반,35.0964466667,129.0615366667
170980301,청학동부산은행,일반,35.09633,129.0618283333
170930101,청학성당,일반,35.0957433333,129.063065
171000302,청학주유소,일반,35.0940333333,129.0648033333
211150101,청학주유소,일반,35.092985,129.0653716667
170990101,영도구청,일반,35.0894483333,129.068255
170990201,영도구청,일반,35.089944700367,129.06789646656
209570301,동삼주공,일반,35.0861383333,129.07252
170990102,동삼주공아파트입구,일반,35.0868883333,129.0716566667
171200201,상리종합사회복지회관,일반,35.0853933333,129.0710383333
171220101,상리종합사회복지회관,일반,35.0850466667,129.0706183333
171210201,동삼3동주민센터,일반,35.0844316667,129.0687383333
171220201,동삼3동주민센터,일반,35.0845216667,129.06874
171480102,관리사무소,일반,35.08517,129.0674266667
171480101,나상가,일반,35.0863166667,129.06722
171200101,동삼삼거리,일반,35.084657800434,129.072292540617
209580301,동삼삼거리,일반,35.08434333,129.0725167
211100201,일동미라주아파트,일반,35.08184,129.0708
209710402,일동미라주아파트,일반,35.081485,129.0707766667
209710401,동삼시장,일반,35.079165,129.0703733333
209710201,동삼시장,일반,35.0785666667,129.0703833333
171130201,동삼국민은행앞교차로,일반,35.076183,129.072144
171190201,동삼국민은행앞교차로,일반,35.0757816667,129.0726133333
171190301,삼창파크맨션,일반,35.0753983333,129.0725783333
171060302,에덴금호아파트,일반,35.0724133333,129.075435
171290101,에덴금호아파트,일반,35.07150438978,129.076343127246
171290102,해양대입구,일반,35.071358,129.07817
171060301,해양대입구,일반,35.071357,129.07872
171050102,하리,일반,35.0687466667,129.0804283333
171060201,하리,일반,35.067928748488,129.080833314296
171050201,태종대초등학교,일반,35.06531888189,129.081032217051
171280101,롯데캐슬블루오션,일반,35.0731033333,129.0728533333
171190302,KT동삼빌딩,일반,35.0730616667,129.0726416667
171280401,중리초등학교,일반,35.0734933333,129.07194
